Year,Sem,Division,Instructor,LoginID,Dept,Num,CourseName,Hrs Per Week,Interest in student learning,Clearly explain course requirements,Clear learning objectives & goals,Instructor provides feedback to students to improve,Demonstrate importance of subject matter,Explains subject matter of course,Show respect for all students,Overall teaching rate,Overall course rate
2019,Fall,Heinz College,"OLOUGHLIN, TIMOTHY",timoloug,PMP,91820,STRATEGIC PLANNING,11.4,4.8,4.8,4.7,4.7,4.8,4.8,4.9,4.8,4.8
2019,Summer,Heinz College,"OLOUGHLIN, TIMOTHY",timoloug,PPP,90706,PUBLIC FINANCE: TH/C,11,4.75,4.75,4.75,4.75,4.75,4.75,4.75,4.75,4.75
2019,Spring,Heinz College,"OLOUGHLIN, TIMOTHY",timoloug,PPP,90781,ENV POLICY GOVRN,9.33,4.44,4.56,4.44,4.33,4.78,4.56,4.89,4.67,4.56
2019,Summer,Heinz College,"OLOUGHLIN, TIMOTHY",timoloug,PPP,90802,PUB POL ANALYTICS,6.83,4.61,4.28,4.33,4.56,4.5,4.29,4.82,4.35,4.28
2019,Summer,Heinz College,"OLOUGHLIN, TIMOTHY",timoloug,PPP,90934,INDEPENDENT STUDY,5,5,5,5,5,5,5,5,5,5
2019,Fall,Heinz College,"OLOUGHLIN, TIMOTHY",timoloug,PPP,90934,INDEPENDENT STUDY,11,5,5,5,5,5,5,5,5,5
2019,Summer,Heinz College,"OMEARA, KYLE",komeara,ISM,95855,NTWRK SITNL AWRNESS,15.4,3.4,3.3,3.8,3.2,4.5,3.2,4.1,3.4,3.6
2019,Fall,Heinz College,"OMEARA, KYLE",komeara,ISM,95855,NTWRK TRAFFIC ANALYS,9.75,3.83,3.75,4,3.5,4.25,3.92,4.08,3.67,3.83
2019,Spring,Heinz College,"OMEARA, KYLE",komeara,ISM,95889,APP THREAT ANA,9.71,4,4.43,4.43,4.29,4.57,4.29,4.71,4.29,4.71
2019,Fall,Heinz College,"OSTLUND, JOHN",jostlund,ISM,95888,DATA FOCUSED PYTHON,10.75,4.58,4.63,4.77,4.41,4.64,4.55,4.9,4.52,4.42
2019,Spring,Heinz College,"OSTLUND, JOHN",jostlund,ISM,95888,DATA FOCUSED PYTHON,8.61,4.39,4.14,4.2,4.14,4.14,4.4,4.69,4.09,4.02
2019,Fall,Heinz College,"OSTLUND, JOHN",jostlund,PPP,90812,INTRO TO PROGR,8,4.58,4.65,4.54,4.23,4.46,4.5,4.85,4.46,4.23
2019,Spring,Heinz College,"PADMAN, REMA",rpadman,HC,94706,HEALTHCARE INF SYSTM,11,4.64,3.86,4.21,3.71,4.79,4.29,5,4.07,4.15
2019,Spring,Heinz College,"PADMAN, REMA",rpadman,ISM,95922,INDEPENDENT STUDY,2,5,3,3,5,4,5,5,5,4
2019,Fall,Heinz College,"PADMAN, REMA",rpadman,PPP,90966,INDEPENDENT STUDY,11,5,5,5,5,5,5,5,5,5
2019,Spring,Heinz College,"PADMAN, REMA",rpadman,PPP,90966,INDEPENDENT STUDY,5,5,5,5,5,5,5,5,5,5
2019,Fall,Heinz College,"PADMAN, REMA",rpadman,PROJECT,94739,CAPSTONE PROJECT,13.88,4.63,4.25,4.38,4.38,4.5,4.13,4.75,4.38,4
2019,Fall,Heinz College,"PASTOR, LYNNE",lp23,ISM,95715,FINANCIAL ACCOUNTING,7.65,4.08,4.23,4.18,3.97,4.29,4.24,4.01,4,4.01
2019,Spring,Heinz College,"PASTOR, LYNNE",lp23,ISM,95715,FINANCIAL ACCOUNTING,7,4.17,4.17,4.67,3.83,4.33,4.67,4.6,4.33,4.5
2019,Summer,Heinz College,"PASTOR, LYNNE",lp23,ISM,95715,FINANCIAL ACCOUNTING,8.83,3.67,4.06,3.94,3.44,3.78,3.89,4.06,3.61,3.67
2019,Spring,Heinz College,"PASTOR, LYNNE",lp23,ISM,95716,PRINCIPLS OF FINANCE,6.96,3.53,3.78,3.75,3.29,3.6,3.58,3.31,3.31,3.25
2019,Fall,Heinz College,"PASTOR, LYNNE",lp23,ISM,95716,PRINCIPLS OF FINANCE,7.4,3.68,3.82,3.9,3.62,3.92,3.75,3.77,3.65,3.48
2019,Spring,Heinz College,"PASTOR, LYNNE",lp23,ISM,95719,ACTG & FIN FDNS,6.19,3.64,3.93,3.74,3.1,3.66,3.66,3.05,3.29,3.36
2019,Summer,Heinz College,"PASTOR, LYNNE",lp23,ISM,95719,ACTG & FIN FDNS,5.67,4.56,4.78,4.56,4.33,4.56,4.22,4.44,4.22,4.22
2019,Spring,Heinz College,"PASTOR, LYNNE",lp23,PPP,90725,MANAGEMENT ACCTG,5.87,3.31,3.45,3.53,2.76,3.48,3.16,3.08,2.97,2.85
2019,Fall,Heinz College,"PATEL, Alka",alkap,PROJECT,95720,INFO SYSTEMS PROJECT,14,5,5,5,5,5,5,5,5,5
2019,Spring,Heinz College,"POULIN, JEFF",jpoulin,CRM,93804,ARTS IN EDUCATION,6.62,4.85,4.23,4.23,3.92,5,4.77,4.77,4.54,4.69
2019,Fall,Heinz College,"QIAN, SEAN",zhenq,HC,94802,GEOGRPHC INFO SYSTEM,9.5,4.83,4.5,4.67,4.67,5,4.67,5,4.5,4.5
2019,Fall,Heinz College,"QIAN, SEAN",zhenq,HC,94845,GROWTH INTELLG TRANS,7.25,4.56,4.78,4.67,4.57,4.89,4.89,4.78,4.78,4.33
2019,Fall,Heinz College,"QIAN, SEAN",zhenq,PROJECT,90739,SYSTMS SYNTHESIS I,12.5,4.5,4,4,4.5,5,4.5,5,5,4.5
2019,Fall,Heinz College,"QUICK, STEPHEN",squick,PPP,90750,CVC ENGEMT COM PROC,5.33,4.78,4.22,4.33,4.67,4.67,4.44,4.78,4.56,4.33
2019,Summer,Heinz College,"RIEL, JAMES",jriel,ISM,95722,DIGITAL TRANSFORMATN,8.18,3.47,3,2.94,3.47,3.12,3,3.82,2.88,2.59
2019,Spring,Heinz College,"RIEL, JAMES",jriel,ISM,95722,DIGITAL TRANSFORMATN,9.95,3.82,3.09,3.59,3.14,3.68,3.57,4.43,3.36,3.27
2019,Fall,Heinz College,"RIEL, JAMES",jriel,ISM,95734,MANGING DIGITAL BUS,12.9,4,3.5,3.8,3.3,4.3,3.9,4.4,3.8,3.5
2019,Fall,Heinz College,"RIEL, JAMES",jriel,PROJECT,95720,INFO SYSTEMS PROJECT,12.5,4,3.5,4,4.5,4,4,4.5,3.5,4
2019,Spring,Heinz College,"ROMITO, MARK",mromito,PPP,90731,PUB FIN MGT,5.75,4.25,4.5,4.31,3.38,4.25,4.31,4.75,3.94,3.56
2019,Fall,Heinz College,"ROSENBERG, STACY",stacyr,CRM,93717,WRTG CREAT INDUS,7.32,4.68,4.73,4.77,4.5,4.91,4.73,4.5,4.77,4.68
2019,Spring,Heinz College,"ROSENBERG, STACY",stacyr,CRM,93717,WRTG CREAT INDUS,4.4,4.8,5,4.8,4.8,5,4.6,4.6,4.2,4.4
2019,Fall,Heinz College,"ROSENBERG, STACY",stacyr,PPP,90717,WRTNG PUBLIC POLICY,7.5,4.83,4.79,4.79,4.67,4.79,4.75,4.92,4.67,4.54
2019,Spring,Heinz College,"ROSENBERG, STACY",stacyr,PPP,90717,WRTNG PUBLIC POLICY,6.67,4.78,4.78,4.89,4.89,4.67,4.89,4.89,4.89,4.78
2019,Spring,Heinz College,"ROSENBERG, STACY",stacyr,PPP,90718,STRTGC PRSNTN SKILLS,7,4.8,4.87,4.86,4.86,4.79,4.86,4.93,4.82,4.71
2019,Fall,Heinz College,"ROSENBERG, STACY",stacyr,PPP,90718,STRTGC PRSNTN SKILLS,7.89,4.79,4.86,4.81,4.93,4.96,4.86,4.96,4.82,4.75
2019,Fall,Heinz College,"ROUSSEAU, DENISE",rousseau,HC,94814,EVIDENCE-BASED MANGM,6.56,4.84,4.6,4.64,4.36,4.68,4.6,4.96,4.4,4.28
2019,Spring,Heinz College,"ROUSSEAU, DENISE",rousseau,PMP,91809,ORGANIZATNL CHANGE,5.53,4.94,4.24,4.59,4,4.88,4.76,4.88,4.71,4.65
2019,Fall,Heinz College,"SACCARDO, SILVIA",ssaccard,PPP,90875,BEHAV ECON @ WORK,5,5,5,5,5,5,5,5,4,5
2019,Spring,Heinz College,"SACCARDO, SILVIA",ssaccard,PPP,90875,BEHAV ECON IN ORGS,8,5,5,5,5,5,5,5,5,5
2019,Spring,Heinz College,"SAFFERSTEIN, HAROLD",hsaffers,PPP,90833,POPULATION HEALTH,4.4,2.6,2.3,2.3,1.9,2.6,2.4,2.5,2,1.8
2019,Fall,Heinz College,"SARWAR, SOHEL",ssarwar,PROJECT,94739,CAPSTONE PROJECT,8,5,5,5,5,5,5,5,5,5
2019,Fall,Heinz College,"SARWAR, SOHEL",ssarwar,PROJECT,95720,INFO SYSTEMS PROJECT,8,5,5,5,5,5,4,5,5,5
2019,Summer,Heinz College,"SCHMID, STEPHEN",sschmid,HC,94700,ORGNZTNL DSGN & IMPL,6.15,3.23,3.46,3.62,2.92,3.46,3.38,4.15,3.23,3
,,,,,PROJECT,,,,,,5,4.33,,,5,,4
,,,,,,,,,,,,,,,,,
2019,Fall,Heinz College,"SERMONS, M",msermons,PPP,90872,USING R POL DATA ANA,6.29,4.71,4.43,4.43,4.29,4.71,4.57,4.86,4.14,4.29
2019,Spring,Heinz College,"SETODJI, CLAUDE",csetodji,HC,94830,ANALYSIS SURVEY DATA,8,4.42,3.89,4.16,4.11,4.26,4.28,4.72,4,3.95
2019,Fall,Heinz College,"SEVERNINI, EDSON",edsons,HC,94834,APPL ECONOMETRICS I,9.43,4.42,4.35,4.34,3.98,4.5,4.34,4.75,4.28,4.16
2019,Fall,Heinz College,"SEVERNINI, EDSON",edsons,PPP,90906,PHD ECONOMETRICS I,18.21,4.5,3.86,4.14,3.29,4.43,4.14,4.57,3.85,3.54
2019,Fall,Heinz College,"SHANTZ, JOHN",jsd2,ISM,95797,DATA WAREHOUSING,9,4.11,4.11,4,4.22,4.11,4,4.56,4.11,4.44
2019,Summer,Heinz College,"SHARMA, Siddhartha",ssharma3,ISM,95710,ECONOMIC ANALYSIS,13,3.79,3.71,3.71,3.36,3.64,3.64,4.21,3.5,3.64
2019,Fall,Heinz College,"SHEN, HONG",hongs,PPP,90769,CRTL AI STDY PUB POL,7.8,4.87,4.73,4.87,4.73,4.87,4.8,4.93,4.8,4.8
2019,Fall,Heinz College,"SIMKO, MICHAEL",msimko2,HC,94842,PROGRMG R ANALYTICS,6.75,4.58,4.25,4.42,4.42,4.17,4.25,4.83,4.33,4
2019,Summer,Heinz College,"SIMMER, JARED",jsimmer,HC,94800,NEGOTIATION,5.27,4.73,4.82,4.82,4.55,4.91,4.91,4.73,4.82,4.64
2019,Spring,Heinz College,"SIMMER, JARED",jsimmer,HC,94800,NEGOTIATION,5.9,4.27,4.23,4.3,3.63,4.47,4,4.17,4.07,4.1
2019,Fall,Heinz College,"SIRBU, MARVIN",sirbu,PPP,90719,PHYS TCHNCL SYS I,11,5,5,5,5,5,5,5,5,5
2019,Fall,Heinz College,"SMALLEY, RYAN",rsmalley,ISM,95775,IT BUSINESS LDRSHP,5.27,5,4.91,4.9,4.73,5,4.91,4.95,4.91,4.95
2019,Spring,Heinz College,"SMALLEY, RYAN",rsmalley,ISM,95812,INTR ITIL FRAMEWORK,5.89,4.63,4.56,4.78,4.63,4.78,4.63,4.7,4.63,4.63
2019,Fall,Heinz College,"SMALLEY, RYAN",rsmalley,PROJECT,95720,INFO SYSTEMS PROJECT,14,5,5,5,5,5,5,5,5,5
2019,Spring,Heinz College,"SMITH, JEREMY",smithj,ISM,95703,DATABASE MANAGEMENT,10.41,4.05,4.14,4.23,3.82,3.82,3.86,4.45,3.77,3.91
2019,Fall,Heinz College,"SMITH, JEREMY",smithj,ISM,95813,INTERMED DATABSE MGT,10.6,4.53,4.8,4.8,4.33,4.53,4.67,5,4.53,4.53
2019,Fall,Heinz College,"SMITH, JEREMY",smithj,PROJECT,95720,INFO SYSTEMS PROJECT,11,4.5,4.5,4,4,4,4,4,4,3.5
2019,Fall,Heinz College,"SMITH, KATHLEEN",ks54,PMP,91801,STAT METHODS MGRS,10.18,4,4.35,4.18,3.59,4.35,4,4.47,3.94,3.65
2019,Fall,Heinz College,"SMITH, KATHLEEN",ks54,PPP,90707,STAT REASONING,8,4.74,4.77,4.8,4.37,4.69,4.65,4.74,4.68,4.43
2019,Spring,Heinz College,"SMITH, KATHLEEN",ks54,PPP,90723,FIN STATEMTS ANA CO,7.13,4.34,4.54,4.37,4.09,4.25,4.42,4.46,4.17,4
2019,Fall,Heinz College,"SMITH, KATHLEEN",ks54,PPP,90737,BUDGET MGT CTRL SYS,8.92,4.46,3.85,4.15,3.54,4.46,4.15,4.77,4.15,4.08
2019,Spring,Heinz College,"SMITH, KATHLEEN",ks54,PPP,90744,NONPRFT STMTS & ANA,8.62,4.15,3.94,4.03,3.47,4,3.85,4.65,3.71,3.5
2019,Fall,Heinz College,"SMITH, MICHAEL",mds,ISM,95722,DIGITAL TRANSFORMATN,7.07,4.7,4.58,4.55,4.43,4.58,4.59,4.78,4.65,4.5
2019,Spring,Heinz College,"SMITH, MICHAEL",mds,ISM,95732,MKTG DIGITAL MEDIA,7.32,4.97,5,4.97,4.77,4.94,4.94,4.97,4.97,4.97
2019,Spring,Heinz College,"SOORIAMURTHI, RAJA",sraja,ISM,95885,DATA SCI & BIG DATA,10.12,4.88,4.59,4.59,4.76,4.88,4.76,4.94,4.82,4.65
2019,Fall,Heinz College,"SOORIAMURTHI, RAJA",sraja,ISM,95885,DATA SCI & BIG DATA,12.79,4.84,4.47,4.68,4.16,4.89,4.74,4.63,4.68,4.58
2019,Fall,Heinz College,"SPERA, CHRISTOPHER",cspera,PPP,90823,PROGRAM EVALUATION,4.67,4.44,4.56,4.67,4,4.78,4.78,4.89,4.78,4.78
2019,Fall,Heinz College,"SPOONER, DERRICK",dspooner,ISM,95737,NOSQL DATABASE MGT,8.81,4.04,4.33,4.33,4.12,4.27,4.1,4.58,4.04,4.06
2019,Spring,Heinz College,"STAFFORD, RICHARD",rstaff,HC,94884,SEEDING SOCIETL FUT,10.2,4.8,3.9,3.9,3.4,4.9,4.2,4.7,4.1,4
2019,Spring,Heinz College,"STAFFORD, RICHARD",rstaff,PPP,90846,SOC CON STEEL VALLEY,7.08,4.54,4.31,4.38,3.92,4.46,4.31,4.54,4.08,4.15
2019,Summer,Heinz College,"STEIER, DAVID",steier,HC,94881,MANAG ANA PRJTS,7,4.88,4.88,4.81,4.75,4.75,4.75,4.94,4.75,4.63
2019,Fall,Heinz College,"STEIER, DAVID",steier,HC,94881,MANAG ANA PRJTS,6.38,4.38,4.31,4.31,4.31,4.54,4.46,4.85,4.31,4.08
2019,Spring,Heinz College,"STEIER, DAVID",steier,HC,94881,MANAG ANA PRJTS,8.82,4.73,4.18,4.27,4.73,4.73,4.82,5,4.55,4.27
2019,Spring,Heinz College,"STEIER, DAVID",steier,ISM,95851,MAKING PRODCTS COUNT,8.75,3.94,3.69,3.72,3.58,4.06,3.83,4.64,3.75,3.75
2019,Fall,Heinz College,"STEIER, DAVID",steier,ISM,95851,MAKING PRODCTS COUNT,13.6,4.27,4.07,3.93,3.77,4.1,3.83,4.43,3.87,3.9
2019,Fall,Heinz College,"STEIER, DAVID",steier,ISM,95891,INTRO TO AI,10.58,4.74,4.79,4.79,4.53,4.84,4.63,4.95,4.84,4.68
2019,Spring,Heinz College,"STEIER, DAVID",steier,ISM,95891,INTRO TO AI,10.1,4.15,4.25,4.15,3.75,4.4,4.05,4.65,4.25,4.05
2019,Spring,Heinz College,"STEIER, DAVID",steier,PPP,90945,INDEPENDENT STUDY,6.5,5,5,5,5,5,5,5,5,5
2019,Fall,Heinz College,"STEIER, DAVID",steier,PROJECT,95720,INFO SYSTEMS PROJECT,7.33,4.78,4.78,4.78,4.78,4.78,4.78,4.89,4.78,4
2019,Spring,Heinz College,"STEVENS, JAMES",jfs,ISM,95755,INF SEC RISK MGT I,7.91,4,4.06,4.09,3.71,4.24,4.24,4.56,4.15,4
2019,Fall,Heinz College,"STONE, RONALD",rs6c,ISM,95866,ADV BUSINESS ANALYTC,13.6,4.6,4.4,4.8,4.4,4.6,5,5,4.8,4
2019,Spring,Heinz College,"STRAUSS, ROBERT",rs9f,PMP,91803,ECO PRINC PLCY ANLYS,8.43,3.57,4,3.93,3.43,4.07,3.69,3.54,3.46,3.43
2019,Fall,Heinz College,"STRAUSS, ROBERT",rs9f,PPP,90736,PUBLIC FINANCE,8,4.6,4,4.6,4.4,4.8,4.4,4.4,3.8,4.2
2019,Spring,Heinz College,"STRAUSS, ROBERT",rs9f,PPP,90774,PUBLIC EXPEND ANALY,19,5,5,5,4.5,5,5,5,5,5
2019,Fall,Heinz College,"STRAUSS, ROBERT",rs9f,PROJECT,94739,CAPSTONE PROJECT,8,5,5,5,5,5,5,5,5,5
2019,Spring,Heinz College,"SYNNOTT, LAURA",synnott,HC,94813,PROJECT MANAGEMENT,8.22,4.71,4.69,4.64,4.33,4.64,4.56,4.76,4.62,4.56
2019,Fall,Heinz College,"SYNNOTT, LAURA",synnott,HC,94813,PROJECT MANAGEMENT,7.93,4.66,4.68,4.73,4.18,4.73,4.64,4.84,4.7,4.64
2019,Fall,Heinz College,"SYNNOTT, LAURA",synnott,PPP,90721,HEALTHCARE MNGEMNT,6.13,4.94,4.69,4.56,4.25,4.94,4.94,5,4.81,4.75
2019,Fall,Heinz College,"SYNNOTT, LAURA",synnott,PROJECT,90739,SYSTMS SYNTHESIS I,8,5,5,5,5,5,5,5,5,5
2019,Fall,Heinz College,"SZCZYPULA, JANUSZ",js1m,ISM,95703,DATABASE MANAGEMENT,12.03,4.39,4.48,4.5,4.31,4.54,4.53,4.61,4.4,4.4
2019,Spring,Heinz College,"SZCZYPULA, JANUSZ",js1m,ISM,95703,DATABASE MANAGEMENT,13.76,4.59,4.79,4.79,4.7,4.76,4.82,4.79,4.7,4.59
2019,Summer,Heinz College,"SZCZYPULA, JANUSZ",js1m,ISM,95703,DATABASE MANAGEMENT,9.29,4.14,4.5,4.64,4.21,4.5,4.64,4.71,4.5,4.21
2019,Spring,Heinz College,"SZCZYPULA, JANUSZ",js1m,ISM,95796,STATS FOR IT MANAGER,10.03,4.48,4.52,4.55,4.55,4.48,4.68,4.79,4.59,4.52
2019,Fall,Heinz College,"TAN, WILLIAM",wooimint,ISM,95874,AGILE METHODS,5.6,4.5,4.53,4.53,4.37,4.5,4.57,4.73,4.53,4.17
2019,Spring,Heinz College,"TARR, JOEL",jt03,PPP,90765,CITIES TECH ENVIRNMT,6,4.78,4.11,4.33,4.33,4.56,4.56,4.78,4.33,4.33
2019,Summer,Heinz College,"TAYLOR, DON",dt1w,ISM,95760,DCSN MKG UNCERTAINTY,9.09,3.82,3.91,4.27,3.91,4.36,3.73,4.64,3.82,3.73
2019,Summer,Heinz College,"TAYLOR, DON",dt1w,ISM,95868,EXPG VISUALZG DATA,14.2,4.9,4.8,4.5,4.9,4.4,4.6,5,4.7,4.7
2019,Fall,Heinz College,"TAYLOR, DON",dt1w,PROJECT,95720,INFO SYSTEMS PROJECT,11,5,5,5,2,4,4,4,3,4
2019,Fall,Heinz College,"TAYLOR, LOWELL",lt20,PPP,90710,APPL ECON ANALYSIS,7.68,4.78,4.75,4.75,4.3,4.8,4.7,4.9,4.81,4.69
2019,Fall,Heinz College,"TELANG, RAHUL",rtelang,PROJECT,95720,INFO SYSTEMS PROJECT,12.5,5,5,5,5,5,5,5,5,5
2019,Spring,Heinz College,"TRZECIAK, RANDY",randallt,ISM,95736,ADV REL DATABASE MGT,10.44,4.88,4.75,4.6,4.6,4.8,4.63,4.88,4.5,4.38
2019,Fall,Heinz College,"TRZECIAK, RANDY",randallt,ISM,95736,ADV REL DATABASE MGT,10,4.33,4.33,4.33,4.11,4.44,4.33,4.33,4.33,4.33
2019,Fall,Heinz College,"TRZECIAK, RANDY",randallt,ISM,95752,INTRO INFO SEC MGT,8.5,4.73,4.87,4.83,4.55,4.8,4.8,4.97,4.8,4.6
2019,Spring,Heinz College,"TRZECIAK, RANDY",randallt,ISM,95752,INTRO INFO SEC MGT,12.9,4.1,4.3,4.3,3.5,4.6,4.5,4.5,4.1,3.9
2019,Summer,Heinz College,"TRZECIAK, RANDY",randallt,ISM,95752,INTRO INFO SEC MGT,10.86,4.64,4.57,4.71,3.71,4.64,4.5,4.86,4.5,4.5
2019,Spring,Heinz College,"TUCCI, TARA",ttucci,PPP,90865,POL & LDSHP PUB ED,6.33,5,5,4.78,4.67,4.78,4.89,5,4.89,4.56
2019,Spring,Heinz College,"TUCKER, BRETT",brettt,ISM,95757,INFO SEC POL & MGT,7,4.33,3,4,2.33,4,4.33,4.67,3.67,3
2019,Fall,Heinz College,"TUCKER, BRETT",brettt,ISM,95808,IT PROJECT MANAGEMNT,10.79,3.65,3.27,3.53,3.65,4.09,3.73,4.03,3.36,3.27
2019,Spring,Heinz College,"TUCKER, BRETT",brettt,ISM,95808,IT PROJECT MANAGEMNT,5.38,4.63,4.25,4.75,4.75,4.63,4.5,4.88,4.75,4.75
2019,Fall,Heinz College,"VADLAMUDI, VIJAY",vigay,PROJECT,95720,INFO SYSTEMS PROJECT,9.5,5,4.5,4.5,5,4.5,4.5,5,4.5,4
2019,Spring,Heinz College,"VISWANATHAN, MURLIKRISHNA",murlik,HC,94728,BUS INTELL & ANALYTC,10.04,4.23,4,3.88,3.92,4.23,4,4.58,4,3.85
2019,Fall,Heinz College,"VISWANATHAN, MURLIKRISHNA",murlik,ISM,95712,OBJ ORIENT PRG JAVA,14.54,4.19,4.17,4.31,3.96,4.36,4.19,4.6,3.98,3.98
2019,Spring,Heinz College,"VISWANATHAN, MURLIKRISHNA",murlik,ISM,95791,DATA MINING,11,4.33,4.03,4.03,4.03,4.3,4.06,4.69,3.88,3.78
2019,Summer,Heinz College,"VISWANATHAN, MURLIKRISHNA",murlik,ISM,95869,BIG DATA LG SC CMPTG,7.54,2.54,2.92,2.69,2.54,2.83,2.62,3.85,2.62,2.15
2019,Fall,Heinz College,"VISWANATHAN, MURLIKRISHNA",murlik,PPP,90728,INTRO DATABSE MGMNT,11.33,4.82,4.82,4.92,4.58,4.92,4.83,4.92,4.83,4.83
2019,Spring,Heinz College,"VISWANATHAN, MURLIKRISHNA",murlik,PPP,90728,INTRO DATABSE MGMNT,9.75,4.58,4.67,4.75,4.42,4.67,4.58,4.83,4.58,4.67
2019,Spring,Heinz College,"VISWANATHAN, PREMPRAKAASH",premprav,ISM,95791,DATA MINING,11.37,4.58,4.32,4.37,3.89,4.42,4.37,4.79,4.16,4.42
2019,Fall,Heinz College,"VISWANATHAN, PREMPRAKAASH",premprav,ISM,95803,DEEP LRNG INF SY MGT,8.75,3.88,3.75,3.63,3.63,3.81,3.44,4.5,3.38,3.44
2019,Summer,Heinz College,"VISWANATHAN, PREMPRAKAASH",premprav,ISM,95803,DEEP LRNG INF SY MGT,10,3.93,3.4,3.6,3.33,3.67,3.57,4.07,3.36,3.33
2019,Fall,Heinz College,"WEISS, JEREMY",jweiss2,ISM,95845,APP ANA: ML PIPELNE,12,3.3,2.8,3.1,2.7,3.7,2.9,4.2,2.8,2.7
2019,Spring,Heinz College,"WEISS, JEREMY",jweiss2,ISM,95845,APP ANA: ML PIPELNE,11.6,3.9,3.7,4,3.7,3.9,3.8,4.8,3.7,3.7
2019,Spring,Heinz College,"WILLIAMS, JIMMY",jimmyw,HC,94855,INNOV MGT IN PRAC,3.5,2.5,1.5,2.5,1.5,3.5,2.5,2,1.5,1.5
2019,Spring,Heinz College,"WINNER, DARRELL",dwinner,PPP,90893,POLY TPC: ENVRMNT PL,5.6,4.6,4.3,4.4,4.3,4.8,4.7,5,4.4,4.6
2019,Fall,Heinz College,"WRIGHT, ANDREW",wrighta,ISM,95729,E-COM TCH ML AN BOTS,7.14,4,3.29,3.14,3.71,3.71,3.71,4.57,3.71,3.57
2019,Fall,Heinz College,"YASAR, HASAN",hyasar,ISM,95748,SOFTWARE & SECURITY,5.43,4.14,4.14,4.43,4.29,4.57,4.14,4.71,4.14,4
2019,Spring,Heinz College,"YASAR, HASAN",hyasar,ISM,95748,SOFTWARE & SECURITY,8.53,4.18,3.88,3.82,3.35,4.12,3.47,4.71,3.35,3.41
2019,Fall,Heinz College,"YEAP, LAY HUA",lhyeap,ISM,95900,INTERNSHIP,27,5,5,5,5,5,5,5,5,5
2019,Summer,Heinz College,"YUCEL, SAKIR",syucel,ISM,95705,TELECOMMNCTNS MNGMNT,13.67,4.67,4.83,4.67,4.5,4.33,4.17,5,4.33,4
2019,Fall,Heinz College,"YUCEL, SAKIR",syucel,ISM,95713,INTERMEDIATE JAVA II,7.4,5,5,5,4.8,4.8,5,5,5,5
2019,Fall,Heinz College,"YUCEL, SAKIR",syucel,PROJECT,95720,INFO SYSTEMS PROJECT,11.43,4.86,5,5,4.86,5,5,5,5,4.86
2019,Spring,Heinz College,"YULDASHEV, FARHOD",fyuldash,HC,94842,PROGRMG R ANALYTICS,9.15,2.69,2.69,2.62,2.31,2.77,2.23,3.46,2.15,2.08
2019,Summer,Heinz College,"ZAK, TIMOTHY",tjzak,HC,94811,STRATEGY DEVELOPMENT,8.86,4,4.29,4.29,3.43,4,4.17,4.43,4.43,4.14
2019,Fall,Heinz College,"ZAK, TIMOTHY",tjzak,HC,94811,STRATEGY DEVELOPMENT,7.37,3.89,3.84,3.89,3.16,4.32,4.37,4.47,3.95,3.53
2019,Spring,Heinz College,"ZAK, TIMOTHY",tjzak,HC,94811,STRATEGY DEVELOPMENT,8,4.38,4.23,4.46,3.69,4.31,4.69,4.85,4.31,4.33
2019,Fall,Heinz College,"ZAK, TIMOTHY",tjzak,HC,94831,DESIGN CENTER: DTSI,11,3.5,2.5,3,3,3.5,2.5,4,3,2.5
2019,Fall,Heinz College,"ZAK, TIMOTHY",tjzak,HC,94866,DESIGN THINKING,5.6,3.8,3.6,3.7,3.9,4,4.1,3.9,3.9,3.9
2019,Spring,Heinz College,"ZAK, TIMOTHY",tjzak,HC,94866,DESIGN THINKING,6.57,4.03,3.68,3.84,3.65,3.94,3.94,4.31,3.83,3.78
2019,Fall,Heinz College,"ZAK, TIMOTHY",tjzak,HC,94885,PRECISION MEDICINE,6.62,4.54,4.77,4.69,3.5,4.69,4.46,4.85,4.38,4.46
2019,Fall,Heinz College,"ZAK, TIMOTHY",tjzak,PPP,90845,ENTRE BUS PLAN DEV,8.75,4,4,4.25,4,4.25,4,4.5,4.25,4
2019,Summer,Heinz College,"ZAMZOW, BENJAMIN",bzamzow,ISM,95710,ECONOMIC ANALYSIS,6.71,4.57,4.43,4.57,4.29,4.43,4.57,4.57,4.29,4.43
2019,Fall,Heinz College,"ZAMZOW, BENJAMIN",bzamzow,ISM,95796,STATS FOR IT MANAGER,11.94,4.56,4.31,4.5,4,4.5,4.38,4.81,4.44,4.31
2019,Summer,Heinz College,"ZAMZOW, BENJAMIN",bzamzow,ISM,95796,STATS FOR IT MANAGER,9.18,3.09,3.09,3.09,2.64,3.09,2.64,4,2.55,2.27
2019,Fall,Heinz College,"ZAN, LUCA",lzan,CRM,93836,INT?L PER MG ART HRT,5,5,4.33,4.67,4.67,5,4.67,5,4.67,4.33
2019,Fall,Heinz College,"ZDZIARSKI, ZBIGNIEW",zzdziars,HC,94842,PROGRMG R ANALYTICS,8.92,4.31,4.15,4.08,3.85,4.08,4.31,4.38,3.92,4
2019,Fall,Heinz College,"ZDZIARSKI, ZBIGNIEW",zzdziars,HC,94842,PROGRMG R ANALYTICS,8.92,4.31,4.15,4.08,3.85,4.08,4.31,4.38,3.92,4
